date,grid_0,grid_1,grid_2,grid_3,grid_4,grid_5,grid_6,grid_7,grid_8
26 Dec 00:00,-2.60700935420,-2.60401100545,-2.60703803376,-2.60527873735,-2.60262883160,-2.60551044699,-2.61169909296,-2.61714564862,-2.61187700863
26 Dec 01:00,-2.62416740687,-2.62091731710,-2.62419248458,-2.62217973708,-2.61920585332,-2.62240618388,-2.62873646678,-2.63367421602,-2.62891695241
26 Dec 02:00,-2.64045676843,-2.63699939801,-2.64046474048,-2.63814200638,-2.63479978854,-2.63833060273,-2.64436004412,-2.64793646396,-2.64452508894
26 Dec 03:00,-2.64079166780,-2.63715212226,-2.64078533501,-2.63818035885,-2.63451092026,-2.63833546019,-2.64413809479,-2.64653183858,-2.64428835034
26 Dec 04:00,-2.64003603615,-2.63634402812,-2.64002378545,-2.63731370051,-2.63352910343,-2.63745323156,-2.64313870705,-2.64502899309,-2.64328106603
26 Dec 05:00,-2.63519733108,-2.63148676752,-2.63517350590,-2.63237573420,-2.62849517626,-2.63248935074,-2.6379297402,-2.63914049008,-2.63805700685
26 Dec 06:00,-2.08161960557,-2.07701510313,-2.08153946962,-2.07746707500,-2.07213511580,-2.07745759319,-2.08254828477,-2.07971308619,-2.08262269057
26 Dec 07:00,-1.68151753896,-1.67839684180,-1.68147192049,-1.67853863174,-1.67489687703,-1.67853088704,-1.68257010112,-1.68128751128,-1.68260967134
26 Dec 08:00,-1.38040975684,-1.37925617756,-1.38043163805,-1.37914063072,-1.37782003506,-1.37917719627,-1.38173593058,-1.38276484658,-1.38176544086
26 Dec 09:00,-1.26239034853,-1.26464876257,-1.2642781385,-1.25879504252,-1.26115822599,-1.26233662152,-1.23938941271,-1.24139969771,-1.25744931236
26 Dec 10:00,-1.18121282652,-1.18842566806,-1.18995282226,-1.16419427606,-1.17734561103,-1.18394861369,-0.752207558751,-1.12704854918,-1.17201777413
26 Dec 11:00,-1.10337832652,-1.11708898063,-1.12049292271,-1.04458638256,-1.09668241513,-1.11143421655,-0.665750221208,-0.677949981749,-1.09503123338
26 Dec 12:00,-1.05789803699,-1.08500494126,-1.08914574125,-0.830189037049,-1.06089700843,-1.08104221900,-0.809429577252,-0.748239898844,-1.06315867239
26 Dec 13:00,-1.05322117181,-1.07674355466,-1.08633840045,-0.897085504306,-0.920855678502,-1.08035050527,-0.892911555428,-0.82234544552,-1.06486936709
26 Dec 14:00,-1.06694601097,-1.06767875579,-1.11851325052,-1.06015186005,-1.05266334166,-1.11545876844,-1.09606197665,-1.00073305015,-1.10770352301
26 Dec 15:00,-1.16880318901,-1.16947869471,-1.16618245658,-1.17175082674,-1.1732621808,-1.17161390000,-1.16856341728,-1.16737961181,-1.16823588561
26 Dec 16:00,-1.21537171292,-1.21848866914,-1.21516387541,-1.21886727781,-1.22328277854,-1.21871485763,-1.21998021964,-1.23081190708,-1.21966421536
26 Dec 17:00,-1.27772224753,-1.28051418116,-1.27750056431,-1.28112489222,-1.28531192484,-1.28097991425,-1.28333015546,-1.29586382066,-1.28301127168
26 Dec 18:00,-1.29656360331,-1.29852367804,-1.29633270079,-1.29914025388,-1.30228853693,-1.29898736973,-1.30180424825,-1.31297042639,-1.30150556046
26 Dec 19:00,-1.29824565232,-1.29986855931,-1.29803030694,-1.30048636267,-1.30321498951,-1.30035225614,-1.30335749778,-1.31398059957,-1.30308654052
26 Dec 20:00,-1.31190984819,-1.31344879950,-1.31172589242,-1.31410394832,-1.31676223024,-1.31401167490,-1.31716948842,-1.32795687596,-1.31693552651
26 Dec 21:00,-2.20798930399,-2.21121329528,-2.20793148938,-2.21231741438,-2.21741389359,-2.21242606592,-2.21530581883,-2.23125912055,-2.21517252902
26 Dec 22:00,-2.47998196730,-2.47952659938,-2.47982158104,-2.48090517966,-2.48150390495,-2.48092967527,-2.48594155876,-2.49616837129,-2.48584554023
26 Dec 23:00,-2.53922935623,-2.53660258118,-2.53899520247,-2.53793491311,-2.53573626805,-2.53786774047,-2.54382104428,-2.54960017619,-2.54371935669
27 Dec 00:00,-2.56888512623,-2.56517531667,-2.56865078536,-2.56644727257,-2.56283174025,-2.56637129935,-2.57276487605,-2.57617473516,-2.57269375106
27 Dec 01:00,-2.58109519877,-2.57693009744,-2.58087826367,-2.57817642347,-2.57397390528,-2.57811754577,-2.58477447618,-2.58732140395,-2.58473270198
27 Dec 02:00,-2.58419549865,-2.57994099598,-2.58400028902,-2.58118309979,-2.57687308723,-2.58114934833,-2.58790861735,-2.59039526446,-2.58789090166
27 Dec 03:00,-2.59084600249,-2.58665924788,-2.59066612625,-2.58786806961,-2.58361772972,-2.58784692851,-2.59447705283,-2.59686314180,-2.59447117091
27 Dec 04:00,-2.59711304055,-2.59301182451,-2.59693841851,-2.59413502385,-2.58991650006,-2.59410650086,-2.60038235360,-2.60220732812,-2.60037585811
27 Dec 05:00,-2.60383210762,-2.59992117918,-2.60367750419,-2.60104701196,-2.59707434332,-2.60104184278,-2.60724200999,-2.60947210754,-2.60724952011
27 Dec 06:00,-2.06065885077,-2.05599153453,-2.06048348150,-2.05673039244,-2.05153699150,-2.05665205441,-2.06263592934,-2.06161372216,-2.06262516255
27 Dec 07:00,-1.67320222243,-1.67000695986,-1.67307647875,-1.67042916765,-1.66691244575,-1.67036982914,-1.67530290104,-1.67582245853,-1.67527317243
27 Dec 08:00,-1.37632741077,-1.37505142833,-1.37627620417,-1.37514096971,-1.37382492744,-1.37512349281,-1.37834507237,-1.38052620226,-1.37831200801
27 Dec 09:00,-1.24229348482,-1.24424233817,-1.24395089763,-1.23886204456,-1.24092476126,-1.24205963432,-1.22045709885,-1.22350437638,-1.23788558597
27 Dec 10:00,-1.14622719973,-1.15303634537,-1.15503706333,-1.13005740802,-1.14245068595,-1.14908962691,-0.717265941896,-1.09893476740,-1.13850345368
27 Dec 11:00,-1.01731336304,-1.03397148518,-1.04067989552,-0.939518930095,-1.00865032968,-1.02806163821,-0.358128046948,-0.389432705027,-1.01247585922
27 Dec 12:00,-0.88150397255,-0.934283764891,-0.943869238647,-0.300619442792,-0.89997633758,-0.930673474027,-0.334016259424,-0.241232675993,-0.912515408687
27 Dec 13:00,-0.866755073964,-0.911457062429,-0.930908079062,-0.499462466586,-0.552107001904,-0.92395675641,-0.537846850638,-0.449370367421,-0.90892293357
27 Dec 14:00,-0.851907152534,-0.847944860149,-0.994144672527,-0.850491852712,-0.839337619459,-0.995416672462,-0.982018699673,-0.808790330592,-0.991482802269
27 Dec 15:00,-1.10046241716,-1.08219947490,-1.07968054760,-1.10529745726,-1.08692934903,-1.10295403815,-1.10449023141,-1.08135049792,-1.10204191986
27 Dec 16:00,-1.19385342955,-1.19691482178,-1.19217265025,-1.19817147728,-1.20279902185,-1.19641063166,-1.19934171123,-1.21245480140,-1.19754942056
27 Dec 17:00,-1.25773541382,-1.26004083056,-1.25570265986,-1.26106175919,-1.26479102892,-1.25890201249,-1.26296803027,-1.27644348402,-1.26083370450
27 Dec 18:00,-1.27997808160,-1.28132700319,-1.27780982687,-1.28234074973,-1.28490069716,-1.2800348871,-1.28479780668,-1.29708937483,-1.28256296166
27 Dec 19:00,-1.28756839680,-1.28851219505,-1.28539957840,-1.28950832083,-1.29156056092,-1.28720269844,-1.29216833275,-1.30382121245,-1.28994892514
27 Dec 20:00,-1.30624963811,-1.30704995721,-1.30415023917,-1.30803774865,-1.30991310607,-1.30581145110,-1.31080639034,-1.32222944132,-1.30866413215
27 Dec 21:00,-2.23636383155,-2.23891737644,-2.23462515762,-2.24030079106,-2.24467423395,-2.23853549649,-2.24302372640,-2.25944228171,-2.24121601519
27 Dec 22:00,-2.47760275099,-2.47642323276,-2.47574773893,-2.47812258080,-2.47797070283,-2.47626387745,-2.4831281479,-2.49416040624,-2.48134583411
27 Dec 23:00,-2.54140106834,-2.53823247945,-2.53939944440,-2.54003265639,-2.53744450293,-2.53802232254,-2.54632471973,-2.55454587493,-2.54446199492
28 Dec 00:00,-2.57749282104,-2.57336603712,-2.57556820796,-2.57513040900,-2.57130439855,-2.57320235759,-2.58188199348,-2.58810045638,-2.58012670887
28 Dec 01:00,-2.60353717425,-2.59909138055,-2.60176716051,-2.60082249003,-2.59657092225,-2.59906486140,-2.60777694587,-2.61315089419,-2.60618609513
28 Dec 02:00,-2.62027751419,-2.61581196590,-2.61865079239,-2.61755567236,-2.61330060042,-2.61596330239,-2.62472887965,-2.63023563664,-2.6232837644
28 Dec 03:00,-2.63242879942,-2.62816106511,-2.63094700705,-2.62994771843,-2.62599043868,-2.62852718067,-2.63731368981,-2.64357906347,-2.63601093126
28 Dec 04:00,-2.64987368136,-2.64591388135,-2.64852846204,-2.6477386146,-2.6442104975,-2.64647930467,-2.65517705301,-2.66230879319,-2.65400514229
28 Dec 05:00,-2.66647719072,-2.66279708961,-2.66525155669,-2.66465303684,-2.66150999899,-2.66353429505,-2.67213825907,-2.68001766553,-2.67108040256
28 Dec 06:00,-2.13309098535,-2.12870949125,-2.13197363931,-2.13026822883,-2.12606007683,-2.12923665454,-2.13791082025,-2.14342695952,-2.13696614946
28 Dec 07:00,-1.75339900362,-1.75055842804,-1.75237566554,-1.75189028463,-1.74952029590,-1.75094090595,-1.75881111045,-1.76667725087,-1.75789344362
28 Dec 08:00,-1.46535632971,-1.46445543993,-1.46450402150,-1.46535538312,-1.46515328219,-1.46454636812,-1.47042837647,-1.47945260828,-1.46960156682
28 Dec 09:00,-1.31613431286,-1.31964584944,-1.31947521934,-1.31110776700,-1.31473477581,-1.31677924282,-1.27212034874,-1.29168792821,-1.31112623821
28 Dec 10:00,-1.16913208690,-1.18127175963,-1.18628512219,-1.14097627991,-1.16295834410,-1.17563762116,-0.227569012153,-1.10822279726,-1.16101986377
28 Dec 11:00,-0.993764412403,-1.01791400545,-1.02814598658,-0.876610472018,-0.982958996393,-1.01075921562,0.0618932149086,-0.00299498223133,-0.992927975257
28 Dec 12:00,-0.792697303674,-0.873383961413,-0.887242503787,0.180273605285,-0.82590565467,-0.868186594678,0.0960512336931,0.228738700301,-0.846094392637
28 Dec 13:00,-0.699695554856,-0.775110144833,-0.809690947993,-0.000211807751236,-0.0928273236738,-0.797311740196,-0.0906549408279,0.0504708073844,-0.775939081022
28 Dec 14:00,-0.350111443861,-0.32237502273,-0.819849465405,-0.346036242038,-0.30265568351,-0.820061047244,-0.80069999851,-0.256302430184,-0.815391152321
28 Dec 15:00,-0.928123976628,-0.694226681468,-0.710900538002,-0.94047711262,-0.714629236691,-0.933761180051,-0.937406344856,-0.696787680134,-0.932922039631
28 Dec 16:00,-1.10900985379,-1.11160548883,-1.10405431086,-1.11852106510,-1.12352606666,-1.11327803658,-1.11923641763,-1.13351036083,-1.11420463780
28 Dec 17:00,-1.24271019063,-1.24435557970,-1.23725107712,-1.24714695440,-1.25055383601,-1.24122176223,-1.24893888482,-1.26542769923,-1.24337372349
28 Dec 18:00,-1.29188839566,-1.29191698899,-1.28609509955,-1.29408708779,-1.29541690173,-1.28777330822,-1.29646523206,-1.31100702488,-1.29062452310
28 Dec 19:00,-1.31389970547,-1.31344298655,-1.30798547865,-1.31548884369,-1.31626101136,-1.30904870999,-1.31807013905,-1.33269572880,-1.31214331237
28 Dec 20:00,-1.33653923739,-1.33597163967,-1.33066875176,-1.33793705881,-1.33858266311,-1.33155002143,-1.34043518323,-1.35514420331,-1.33457258450
28 Dec 21:00,-2.26177217102,-2.26328006450,-2.25663557612,-2.26559515611,-2.26916847422,-2.26009511613,-2.26812410303,-2.28854233774,-2.26297068609
28 Dec 22:00,-2.51134851830,-2.50912105104,-2.50590134378,-2.51177487690,-2.51083159810,-2.50596496817,-2.51633642532,-2.53152119457,-2.51102139122
28 Dec 23:00,-2.57857704109,-2.57386087998,-2.57277356034,-2.57643609618,-2.57227348988,-2.57021155369,-2.58169123290,-2.59191161804,-2.57609981186
29 Dec 00:00,-2.60946244260,-2.60372502217,-2.60405350399,-2.60620643292,-2.60070446567,-2.60041750137,-2.61218364846,-2.62006832871,-2.60701824672
29 Dec 01:00,-2.63188146835,-2.62594641790,-2.62683639510,-2.62841055597,-2.62266298009,-2.62303229851,-2.63483659115,-2.64230017688,-2.63004208134
29 Dec 02:00,-2.65330013699,-2.64743467510,-2.64855335880,-2.64985315794,-2.64416214815,-2.64480585645,-2.65634056874,-2.66351048505,-2.65184232011
29 Dec 03:00,-2.66927569463,-2.66354959609,-2.66480033146,-2.66595795886,-2.66044722422,-2.66121713751,-2.67263995693,-2.68003435189,-2.66840901486
29 Dec 04:00,-2.68379897093,-2.67830620650,-2.67956879167,-2.68065543970,-2.67539426383,-2.67618324819,-2.68721069777,-2.69450066189,-2.68321686905
29 Dec 05:00,-2.69141560201,-2.68610930494,-2.68741591583,-2.68842296807,-2.68337510859,-2.68420654607,-2.69499675815,-2.70234934813,-2.69122651777
29 Dec 06:00,-2.15465433699,-2.14864952409,-2.15095577274,-2.15057890727,-2.14440481881,-2.14665528666,-2.15722959964,-2.16155684957,-2.15376113444
29 Dec 07:00,-1.76243080646,-1.75777873989,-1.75883076782,-1.75930329910,-1.75456694548,-1.75543866943,-1.76465910965,-1.76945254637,-1.76122071364
29 Dec 08:00,-1.46221284935,-1.45924140134,-1.45877734908,-1.46030677630,-1.45734432132,-1.45656388550,-1.4637084112,-1.46852192950,-1.46035740803
29 Dec 09:00,-1.32977306571,-1.32950733068,-1.32741405241,-1.32529188483,-1.32560272590,-1.32452002311,-1.30988717492,-1.30866504869,-1.32028318240
29 Dec 10:00,-1.26660648037,-1.26850184339,-1.26653643471,-1.25651466428,-1.26145357703,-1.26253947103,-1.17754152661,-1.22172226542,-1.25462101008
29 Dec 11:00,-1.24448762062,-1.24559902255,-1.24256862091,-1.23921637472,-1.24133517097,-1.23963672428,-1.20550935018,-1.18971186780,-1.22941989739
29 Dec 12:00,-1.24609056271,-1.24742029288,-1.24388618406,-1.24010641139,-1.24556371679,-1.24240987733,-1.23173483254,-1.22021880678,-1.23459591426
29 Dec 13:00,-1.25095304963,-1.25194104367,-1.24819141646,-1.25089990593,-1.25190146294,-1.24785697149,-1.24548223060,-1.24121250171,-1.24278163253
29 Dec 14:00,-1.23747661955,-1.23792797294,-1.23607692450,-1.23750780710,-1.23798298529,-1.23578758846,-1.23527745055,-1.23199313262,-1.23239907063
29 Dec 15:00,-1.21497768828,-1.21402775606,-1.21099378489,-1.21561634988,-1.21506323620,-1.21257824667,-1.21450170775,-1.21646147172,-1.21171922342
29 Dec 16:00,-1.22982066928,-1.23036739058,-1.22724353443,-1.23107776005,-1.23229645619,-1.22826410968,-1.23193982038,-1.23959961064,-1.22933442891
29 Dec 17:00,-1.29073119674,-1.29137180260,-1.28835263691,-1.29230228192,-1.29381239640,-1.28973532755,-1.29412389594,-1.30386933046,-1.29171115013
29 Dec 18:00,-1.31899423725,-1.31909632655,-1.31678106797,-1.32005662463,-1.32093594012,-1.31768476811,-1.32248947448,-1.33168569696,-1.32026344977
29 Dec 19:00,-1.32942499443,-1.32937979270,-1.32737169119,-1.33033680937,-1.33104957942,-1.32814850484,-1.33304852841,-1.34212217110,-1.33098932276
29 Dec 20:00,-1.33953178981,-1.33948942247,-1.33764137029,-1.34041117931,-1.34111584429,-1.33840451782,-1.34317619684,-1.35208347528,-1.34128111451
29 Dec 21:00,-2.20257878207,-2.20442481964,-2.20105253312,-2.20573727628,-2.20911153013,-2.20419540168,-2.20838925838,-2.22249438422,-2.20682630888
29 Dec 22:00,-2.48334008283,-2.48148911864,-2.48170768412,-2.48307479495,-2.48192649285,-2.48144405591,-2.48777436123,-2.49610384436,-2.48624541781
29 Dec 23:00,-2.54394512555,-2.53989568443,-2.54233101373,-2.54148459284,-2.53756469920,-2.53987575117,-2.54742761685,-2.55185480677,-2.54598713415
30 Dec 00:00,-2.57737615158,-2.57243546506,-2.57593556821,-2.57388330519,-2.56873746131,-2.57245253262,-2.58005121331,-2.58190491517,-2.57880842611
30 Dec 01:00,-2.57892093837,-2.57367653094,-2.57761476736,-2.57495385970,-2.56929006771,-2.57365101668,-2.58085144945,-2.58085963384,-2.57974644353
30 Dec 02:00,-2.58013332570,-2.57482448997,-2.57895002353,-2.57599899596,-2.57018415444,-2.57482206610,-2.58178287697,-2.58103427952,-2.58079892790
30 Dec 03:00,-2.57232199783,-2.56705441921,-2.57125163175,-2.56817803834,-2.56239344819,-2.56712401283,-2.57399764948,-2.57316158646,-2.57312330517
30 Dec 04:00,-2.5601372275,-2.55495549282,-2.55915162146,-2.55596869568,-2.55020965645,-2.55499551803,-2.56148226782,-2.56003243174,-2.56068643826
30 Dec 05:00,-2.55096898065,-2.54590409258,-2.55005261861,-2.54681818890,-2.54112860268,-2.54590921278,-2.55201542428,-2.55004168813,-2.55128146283
30 Dec 06:00,-2.54640930002,-2.54150201817,-2.54555655528,-2.54233888635,-2.53678792745,-2.54149091769,-2.54725842665,-2.54499285900,-2.54658042405
30 Dec 07:00,-2.53181479011,-2.52704070488,-2.53101736932,-2.52776568512,-2.52229101228,-2.52696396453,-2.53227251008,-2.52936886845,-2.53164187450
30 Dec 08:00,-2.51244499186,-2.50773744438,-2.51168916794,-2.50827752042,-2.50272728131,-2.50749487312,-2.51210442859,-2.50779225611,-2.51150662949
30 Dec 09:00,-2.48690687672,-2.48212856756,-2.48619482440,-2.48203098181,-2.47602742732,-2.48126081558,-2.48374558678,-2.47443367489,-2.48321852822
30 Dec 10:00,-2.46463297691,-2.45990855162,-2.46400498248,-2.45883977840,-2.45246523550,-2.45817643409,-2.45595322548,-2.44141194519,-2.45718427159
30 Dec 11:00,-2.44973251951,-2.44515942904,-2.44916706198,-2.44347024203,-2.43711168419,-2.44295778686,-2.43898841555,-2.41959823210,-2.44025244180
30 Dec 12:00,-2.43170323293,-2.42723574906,-2.43115435600,-2.42579745831,-2.41945501198,-2.42512671735,-2.42303060240,-2.40423086831,-2.42261328773
30 Dec 13:00,-2.41606255913,-2.41498082350,-2.42113974243,-2.39060916824,-2.38797190908,-2.41443397904,-2.38722204455,-2.36016936657,-2.41315348665
30 Dec 14:00,-2.40655505462,-2.40180786618,-2.42096177469,-2.40075521657,-2.39324642713,-2.41600701711,-2.41489405298,-2.38336310335,-2.41693530552
30 Dec 15:00,-2.42842059415,-2.42505751042,-2.42799304944,-2.42523597200,-2.42107751719,-2.42477616083,-2.42706562266,-2.42156736430,-2.42674386014
30 Dec 16:00,-2.43089908328,-2.42780707088,-2.43051545978,-2.42800078244,-2.42425769407,-2.42759845961,-2.43023587256,-2.42644305658,-2.42995524768
30 Dec 17:00,-2.43049705804,-2.42755402437,-2.43014030761,-2.42771565114,-2.42413985369,-2.42733727721,-2.42984833513,-2.42627234080,-2.42958418042
30 Dec 18:00,-2.42872784913,-2.42593973740,-2.42840014954,-2.42606288909,-2.42266371256,-2.42571380796,-2.42805048293,-2.42458838456,-2.42781026943
30 Dec 19:00,-2.43283719654,-2.43024232830,-2.43254052925,-2.43035395068,-2.42719906281,-2.43003980917,-2.43225451312,-2.42914382538,-2.43203983582
30 Dec 20:00,-2.44444521038,-2.44211247084,-2.44418922786,-2.44228554000,-2.43952509015,-2.44202815079,-2.44434329194,-2.44230115981,-2.44416395008
30 Dec 21:00,-2.45318668944,-2.45113019388,-2.45297035442,-2.45136443170,-2.44901391830,-2.45116241088,-2.45353991546,-2.45255581705,-2.45339521029
30 Dec 22:00,-2.46624496381,-2.46439419896,-2.46606019446,-2.46464351379,-2.46257246932,-2.46448054404,-2.46679631007,-2.46635616857,-2.46667851453
30 Dec 23:00,-2.46186111175,-2.46011736822,-2.46169407973,-2.46031215283,-2.45833173291,-2.46016150375,-2.46221523723,-2.46153637472,-2.46211077157
31 Dec 00:00,-2.45352319391,-2.45187924334,-2.4533743295,-2.45204447695,-2.45016696596,-2.45191017504,-2.45381592350,-2.45309668022,-2.45372527205
31 Dec 01:00,-2.46739079755,-2.46587658973,-2.46726120808,-2.46604214724,-2.46432998533,-2.46592979545,-2.46776316559,-2.46728203334,-2.46768779668
31 Dec 02:00,-2.48080944854,-2.47941140380,-2.48069655358,-2.47957807488,-2.47801368588,-2.47948471355,-2.48125098370,-2.48097781129,-2.48118874837
31 Dec 03:00,-2.48307867337,-2.48178187799,-2.48298107089,-2.48195146838,-2.48051750208,-2.48187578629,-2.48358905443,-2.48351170285,-2.48353911915
31 Dec 04:00,-2.48396534062,-2.48280576845,-2.48388990366,-2.48302505049,-2.48181022467,-2.48298225606,-2.48480293070,-2.48540050904,-2.48477265766
31 Dec 05:00,-2.48613649968,-2.48512035431,-2.48607916953,-2.48537181757,-2.48436725220,-2.48535462059,-2.48718999335,-2.48830350293,-2.48717537447
31 Dec 06:00,-2.48584570724,-2.48485573237,-2.48578957753,-2.48505622719,-2.48403806337,-2.48503240156,-2.48664724690,-2.48735468928,-2.48663171463
31 Dec 07:00,-2.48467851593,-2.48372486337,-2.48463032131,-2.48393782928,-2.48297734887,-2.48392480437,-2.48558808425,-2.48648353973,-2.48557891326
31 Dec 08:00,-2.48569670534,-2.48481685525,-2.48565814192,-2.48503635753,-2.48417377777,-2.48503502528,-2.48666849489,-2.48772349352,-2.48666679310
31 Dec 09:00,-2.47091105051,-2.47022069543,-2.47186937723,-2.46590702971,-2.46513936171,-2.46847378313,-2.45384992190,-2.44744403036,-2.46516630627
31 Dec 10:00,-2.43281404833,-2.43382603784,-2.43726231297,-2.41968853542,-2.42308485512,-2.43051294809,-2.23416670365,-2.38501736637,-2.42332327803
31 Dec 11:00,-2.37316800325,-2.37864584054,-2.38430762891,-2.33459686537,-2.36030490267,-2.37447373907,-2.10558106226,-2.10262047924,-2.36402161157
31 Dec 12:00,-2.22755889801,-2.25636032712,-2.26626876191,-1.86447948708,-2.22478150166,-2.25221594776,-1.86783894827,-1.79125083888,-2.23687499228
31 Dec 13:00,-1.93052000290,-1.98045945953,-2.01031262507,-1.4394963046,-1.49926538544,-1.99602007634,-1.49586884719,-1.36918346610,-1.97815100697
